procurement_id,po_date,supplier_id,product_id,warehouse,quantity_ordered,quantity_received,unit_cost,procurement_cost,expected_delivery_date,actual_delivery_date
PO01623,2025-10-07,S005,P065,WH-East,369,319,5199.81,1658739.39,2025-10-12,2025-10-09
PO01624,2025-05-28,S018,P099,WH-West,93,93,1041.43,96852.99,2025-06-16,2025-06-14
PO01625,2025-04-19,S003,P016,WH-West,410,340,4791.69,1629174.6,2025-05-11,2025-05-15
PO01626,2026-03-17,S017,P072,WH-South,280,261,5486.78,1432049.58,2026-04-01,2026-03-31
PO01627,2026-03-25,S023,P071,WH-West,471,471,3389.05,1596242.55,2026-04-01,2026-04-03
PO01628,2025-04-09,S013,P085,WH-North,322,306,800.7,245014.2,2025-04-14,2025-04-17
PO01629,2025-04-14,S012,P075,WH-North,311,285,4020.25,1145771.25,2025-04-22,2025-04-29
PO01630,2025-07-12,S022,P090,WH-West,162,145,1950.75,282858.75,2025-07-18,2025-07-15
PO01631,2025-02-15,S020,P060,WH-South,314,297,1061.17,315167.49,2025-03-07,2025-03-08
PO01632,2025-07-17,S009,P079,WH-East,57,52,6732.07,350067.64,2025-08-09,2025-08-07
PO01633,2025-04-15,S022,P057,WH-South,55,53,606.82,32161.46,2025-05-05,2025-05-08
PO01634,2025-01-29,S023,P045,WH-South,134,126,7714.42,972016.92,2025-02-14,2025-02-22
PO01635,2025-06-18,S017,P052,WH-South,21,20,1367.08,27341.6,2025-06-30,2025-07-08
PO01636,2026-06-11,S007,P006,WH-West,34,34,514.64,17497.76,2026-06-19,2026-06-18
PO01637,2026-06-15,S020,P060,WH-West,103,102,1061.17,108239.34,2026-07-05,2026-07-10
PO01638,2026-04-02,S016,P037,WH-South,330,311,1418.79,441243.69,2026-04-15,2026-04-12
PO01639,2026-05-04,S015,P054,WH-East,273,253,3739.53,946101.09,2026-05-23,2026-05-21
PO01640,2026-03-19,S010,P004,WH-South,245,236,4269.34,1007564.24,2026-04-04,2026-04-09
PO01641,2025-12-03,S020,P083,WH-East,352,345,1022.9,352900.5,2025-12-24,2025-12-27
PO01642,2026-02-03,S002,P047,WH-South,207,182,7921.92,1441789.44,2026-02-22,2026-02-21
PO01643,2025-07-05,S013,P085,WH-East,44,42,800.7,33629.4,2025-07-13,2025-07-20
PO01644,2025-10-25,S016,P037,WH-South,289,245,1418.79,347603.55,2025-11-06,2025-11-10
PO01645,2026-06-15,S010,P082,WH-North,259,235,5709.22,1341666.7,2026-06-22,2026-06-23
PO01646,2026-03-31,S019,P042,WH-West,265,265,4016.26,1064308.9,2026-04-11,2026-04-09
PO01647,2026-04-18,S010,P048,WH-South,412,365,6812.06,2486401.9,2026-04-29,2026-05-05
PO01648,2025-03-18,S016,P100,WH-West,196,167,4482.47,748572.49,2025-04-06,2025-04-03
PO01649,2025-09-02,S005,P061,WH-South,393,334,6142.41,2051564.94,2025-09-26,2025-09-28
PO01650,2026-02-28,S010,P062,WH-West,182,164,7600.79,1246529.56,2026-03-21,2026-03-21
PO01651,2025-05-16,S017,P055,WH-North,233,202,1236.07,249686.14,2025-05-30,2025-05-28
PO01652,2025-05-17,S016,P037,WH-West,280,254,1418.79,360372.66,2025-06-06,2025-06-03
PO01653,2025-07-24,S001,P015,WH-North,255,246,7332.43,1803777.78,2025-08-13,2025-08-16
PO01654,2025-03-01,S022,P059,WH-West,376,375,524.57,196713.75,2025-03-20,2025-03-20
PO01655,2025-09-06,S004,P063,WH-South,481,405,4099.62,1660346.1,2025-09-22,2025-09-19
PO01656,2026-02-19,S013,P066,WH-East,164,160,6590.35,1054456.0,2026-03-02,2026-03-08
PO01657,2026-02-01,S019,P042,WH-West,88,74,4016.26,297203.24,2026-02-08,2026-02-05
PO01658,2025-02-14,S019,P031,WH-North,480,430,1614.17,694093.1,2025-02-20,2025-02-23
PO01659,2025-01-02,S007,P006,WH-North,270,270,514.64,138952.8,2025-01-10,2025-01-11
PO01660,2025-06-11,S013,P019,WH-West,73,61,4142.28,252679.08,2025-06-23,2025-06-20
PO01661,2025-07-16,S022,P038,WH-North,194,160,7793.26,1246921.6,2025-07-30,2025-08-06
PO01662,2025-08-14,S009,P079,WH-North,242,215,6732.07,1447395.05,2025-08-30,2025-09-04
PO01663,2025-01-02,S010,P033,WH-North,196,196,5454.17,1069017.32,2025-01-18,Unknown
PO01664,2025-07-31,S022,P090,WH-North,349,288,1950.75,561816.0,2025-08-13,2025-08-19
PO01665,2025-10-20,S001,P053,WH-West,81,70,6607.41,462518.7,2025-11-04,2025-11-01
PO01666,2025-03-21,S009,P030,WH-South,426,401,5123.21,2054407.21,2025-04-07,2025-04-05
PO01667,2025-04-29,S012,P075,WH-South,368,319,4020.25,1282459.75,2025-05-04,2025-05-10
PO01668,2025-01-08,S005,P065,WH-North,35,29,5199.81,150794.49,2025-01-15,2025-01-17
PO01669,2025-08-23,S010,P014,WH-East,228,189,5698.83,1077078.87,2025-09-07,2025-09-06
PO01670,2026-03-03,S014,P010,WH-West,154,144,6761.94,973719.36,2026-03-22,2026-03-28
PO01671,2025-10-06,S007,P017,WH-West,62,58,5748.97,333440.26,2025-10-17,2025-10-21
PO01672,2025-12-26,S012,P075,WH-East,481,462,4020.25,1857355.5,2026-01-15,2026-01-12
PO01673,2025-06-29,S001,P015,WH-West,191,162,7332.43,1187853.66,2025-07-09,2025-07-06
PO01674,2025-07-31,S013,P076,WH-East,412,379,1819.91,689745.89,2025-08-24,2025-08-28
PO01675,2025-08-06,S001,P003,WH-South,346,325,5817.69,1890749.25,2025-08-20,2025-08-27
PO01676,2026-03-27,S007,P022,WH-South,481,416,7083.75,2946840.0,2026-04-04,2026-04-01
PO01677,2025-05-26,S009,P056,WH-South,99,92,765.88,70460.96,2025-06-05,2025-06-12
PO01678,2025-02-28,S022,P059,WH-South,207,199,524.57,104389.43,2025-03-16,2025-03-16
PO01679,2026-02-07,S017,P026,WH-North,413,413,5615.99,2319403.87,2026-02-14,2026-02-21
PO01680,2026-05-06,S012,P050,WH-North,146,137,1675.05,229481.85,2026-05-22,2026-05-24
PO01681,2025-02-02,S017,P087,WH-West,399,396,5608.98,2221156.08,2025-02-22,2025-02-19
PO01682,2026-06-18,S019,P080,WH-East,408,403,5694.0,2294682.0,2026-07-04,2026-07-04
PO01683,2026-02-15,S005,P061,WH-East,326,326,6142.41,2002425.66,2026-03-06,2026-03-07
PO01684,2026-03-10,S017,P055,WH-North,26,25,1236.07,30901.75,2026-04-01,2026-03-29
PO01685,2026-01-06,S012,P064,WH-East,41,35,6957.51,243512.85,2026-01-26,2026-01-24
PO01686,2025-06-30,S001,P003,WH-South,43,38,5817.69,221072.22,2025-07-10,2025-07-08
PO01687,2025-02-19,S009,P030,WH-East,401,392,5123.21,2008298.32,2025-03-12,2025-03-14
PO01688,2025-11-18,S022,P058,WH-South,379,350,2347.48,821618.0,2025-11-25,2025-11-23
PO01689,2026-05-14,S008,P013,WH-West,317,276,272.75,75279.0,2026-06-05,2026-06-07
PO01690,2025-03-24,S017,P072,WH-East,270,257,5486.78,1410102.46,2025-04-08,2025-04-13
PO01691,2026-06-20,S015,P024,WH-South,169,169,3955.92,668550.48,2026-07-11,2026-07-09
PO01692,2025-03-10,S025,P069,WH-West,182,162,5619.39,910341.18,2025-03-20,2025-03-23
PO01693,2025-01-08,S021,P007,WH-West,135,127,7730.21,981736.67,2025-01-30,2025-02-06
PO01694,2025-04-09,S022,P051,WH-West,202,189,366.79,69323.31,2025-04-18,2025-04-15
PO01695,2025-07-27,S015,P054,WH-East,265,224,3739.53,837654.72,2025-08-16,2025-08-21
PO01696,2025-07-11,S022,P051,WH-South,150,126,366.79,46215.54,2025-08-04,2025-08-04
PO01697,2026-01-07,S001,P027,WH-North,386,385,3376.64,1300006.4,2026-01-21,2026-01-22
PO01698,2025-01-26,S015,P012,WH-North,381,381,2355.34,897384.54,2025-02-15,2025-02-15
PO01699,2026-05-22,S001,P041,WH-South,474,474,7152.57,3390318.18,2026-05-29,2026-06-04
PO01700,2025-05-28,S004,P089,WH-West,294,264,3726.91,983904.24,2025-06-11,2025-06-16
PO01701,2026-01-13,S010,P033,WH-North,445,390,5454.17,2127126.3,2026-02-04,2026-02-01
PO01702,2026-05-31,S009,P079,WH-East,449,449,6732.07,3022699.43,2026-06-20,2026-06-26
PO01703,2025-03-06,S019,P031,WH-West,347,346,1614.17,558502.82,2025-03-27,2025-03-29
PO01704,2025-10-06,S021,P011,WH-North,144,142,7695.2,1092718.4,2025-10-27,2025-11-04
PO01705,2026-01-01,S020,P036,WH-South,234,208,6872.15,1429407.2,2026-01-15,2026-01-16
PO01706,2026-05-14,S007,P006,WH-North,423,401,514.64,206370.64,2026-05-23,2026-05-27
PO01707,2025-06-18,S023,P045,WH-East,308,299,7714.42,2306611.58,2025-06-26,2025-06-24
PO01708,2026-04-07,S020,P060,WH-South,409,383,1061.17,406428.11,2026-04-26,2026-05-04
PO01709,2026-02-24,S022,P090,WH-North,290,273,1950.75,532554.75,2026-03-16,2026-03-16
PO01710,2026-06-22,S017,P072,WH-North,88,85,5486.78,466376.3,2026-07-14,2026-07-15
PO01711,2025-02-09,S016,P037,WH-North,481,468,1418.79,663993.72,2025-03-04,2025-03-08
PO01712,2026-05-23,S009,P030,WH-West,476,413,5123.21,2115885.73,2026-06-06,2026-06-03
PO01713,2025-12-29,S022,P038,WH-West,365,328,7793.26,2556189.28,2026-01-13,2026-01-16
PO01714,2026-05-02,S003,P016,WH-East,499,487,4791.69,2333553.03,2026-05-15,2026-05-19
PO01715,2025-03-25,S009,P079,WH-North,275,240,6732.07,1615696.8,2025-04-03,2025-03-31
PO01716,2025-08-26,S022,P038,WH-East,306,306,7793.26,2384737.56,2025-09-05,2025-09-06
PO01717,2025-12-10,S001,P053,WH-South,281,278,6607.41,1836859.98,2025-12-17,2025-12-19
PO01718,2026-04-03,S003,P008,WH-East,404,404,5513.62,2227502.48,2026-04-20,2026-04-26
PO01719,2026-05-24,S018,P099,WH-West,166,146,1041.43,152048.78,2026-06-03,2026-06-04
PO01720,2025-12-04,S004,P009,WH-North,34,29,5350.8,155173.2,2025-12-19,2025-12-24
PO01721,2025-07-01,S012,P021,WH-West,309,260,2470.72,642387.2,2025-07-21,2025-07-21
PO01722,2025-01-07,S001,P041,WH-South,467,435,7152.57,3111367.95,2025-01-22,2025-01-20
PO01723,2026-02-12,S025,P069,WH-West,358,315,5619.39,1770107.85,2026-02-26,2026-03-03
PO01724,2025-10-26,S013,P019,WH-North,196,171,4142.28,708329.88,2025-11-15,2025-11-13
PO01725,2025-09-19,S019,P080,WH-West,478,413,5694.0,2351622.0,2025-10-07,2025-10-05
PO01726,2026-02-03,S007,P018,WH-North,101,94,5728.7,538497.8,2026-02-23,2026-03-03
PO01727,2026-04-20,S013,P076,WH-East,491,456,1819.91,829878.96,2026-05-11,2026-05-13
PO01728,2025-07-08,S019,P080,WH-North,193,175,5694.0,996450.0,2025-07-20,2025-07-25
PO01729,2025-10-04,S023,P005,WH-East,70,59,3730.15,220078.85,2025-10-12,2025-10-13
PO01730,2026-05-25,S017,P067,WH-South,476,476,3111.48,1481064.48,2026-06-15,2026-06-21
PO01731,2025-04-06,S023,P071,WH-South,286,259,3389.05,877763.95,2025-04-20,2025-04-18
PO01732,2025-02-01,S001,P032,WH-West,23,19,6504.58,123587.02,2025-02-07,2025-02-15
PO01733,2025-09-25,S021,P095,WH-South,357,295,4617.29,1362100.55,2025-10-11,2025-10-13
PO01734,2026-01-28,S012,P078,WH-North,490,417,5690.78,2373055.26,2026-02-20,2026-02-17
PO01735,2026-06-16,S012,P088,WH-West,316,278,5620.86,1562599.08,2026-07-09,2026-07-15
PO01736,2026-02-03,S010,P048,WH-West,467,442,6812.06,3010930.52,2026-02-15,2026-02-21
PO01737,2025-08-26,S010,P033,WH-East,276,276,5454.17,1505350.92,2025-09-05,2025-09-04
PO01738,2026-06-17,S025,P069,WH-North,492,430,5619.39,2416337.7,2026-07-10,2026-07-09
PO01739,2025-12-16,S017,P072,WH-North,28,27,5486.78,148143.06,2026-01-07,2026-01-13
PO01740,2025-12-17,S022,P002,WH-East,442,442,6949.48,3071670.16,2026-01-04,2026-01-06
PO01741,2025-01-11,S015,P054,WH-North,340,305,3739.53,1140556.65,2025-01-18,2025-01-18
PO01742,2025-03-05,S019,P042,WH-South,391,340,4016.26,1365528.4,2025-03-27,2025-04-03
PO01743,2025-05-02,S003,P035,WH-East,292,268,7193.14,1927761.52,2025-05-25,2025-06-01
PO01744,2025-07-06,S005,P061,WH-South,342,342,6142.41,2100704.22,2025-07-25,2025-07-29
PO01745,2026-01-27,S020,P060,WH-North,362,298,1061.17,316228.66,2026-02-16,2026-02-19
PO01746,2025-07-19,S008,P098,WH-West,276,253,2306.64,583579.92,2025-08-09,2025-08-14
PO01747,2025-02-24,S025,P094,WH-North,427,415,7900.12,3278549.8,2025-03-03,2025-03-04
PO01748,2026-01-17,S025,P049,WH-South,480,451,2161.22,974710.22,2026-02-08,2026-02-15
PO01749,2025-10-22,S003,P023,WH-West,397,365,1939.29,707840.85,2025-11-08,2025-11-09
PO01750,2025-02-24,S007,P068,WH-North,167,155,6782.27,1051251.85,2025-03-12,2025-03-13
PO01751,2026-03-03,S003,P035,WH-North,211,199,7193.14,1431434.86,2026-03-26,2026-03-31
PO01752,2025-03-21,S010,P014,WH-West,423,405,5698.83,2308026.15,2025-03-27,2025-03-25
PO01753,2026-05-04,S007,P022,WH-East,143,127,7083.75,899636.25,2026-05-09,2026-05-12
PO01754,2025-09-29,S009,P030,WH-East,223,206,5123.21,1055381.26,2025-10-13,2025-10-19
PO01755,2025-09-18,S001,P003,WH-South,356,311,5817.69,1809301.59,2025-10-10,2025-10-09
PO01756,2025-09-08,S012,P075,WH-West,104,104,4020.25,418106.0,2025-09-24,2025-09-28
PO01757,2025-10-23,S014,P010,WH-North,443,380,6761.94,2569537.2,2025-11-09,2025-11-14
PO01758,2025-06-22,S017,P067,WH-South,491,417,3111.48,1297487.16,2025-06-30,2025-07-07
PO01759,2025-09-10,S001,P041,WH-West,177,155,7152.57,1108648.35,2025-09-15,2025-09-22
PO01760,2026-06-20,S010,P048,WH-North,426,426,6812.06,2901937.56,2026-06-28,2026-07-04
PO01761,2026-05-04,S012,P050,WH-East,42,40,1675.05,67002.0,2026-05-28,2026-06-02
PO01762,2025-05-06,S025,P069,WH-East,139,127,5619.39,713662.53,2025-05-28,2025-05-29
PO01763,2026-03-15,S022,P058,WH-North,75,75,2347.48,176061.0,2026-04-05,2026-04-11
PO01764,2025-10-16,S001,P015,WH-East,322,322,7332.43,2361042.46,2025-11-09,2025-11-16
PO01765,2025-06-28,S010,P048,WH-East,420,378,6812.06,2574958.68,2025-07-16,2025-07-23
PO01766,2025-03-21,S007,P006,WH-North,21,20,514.64,10292.8,2025-03-27,2025-04-04
PO01767,2025-04-07,S010,P004,WH-East,381,381,4269.34,1626618.54,2025-04-25,2025-04-30
PO01768,2025-01-30,S003,P023,WH-North,235,208,1939.29,403372.32,2025-02-13,2025-02-12
PO01769,2026-03-20,S023,P045,WH-West,52,47,7714.42,362577.74,2026-04-13,2026-04-17
PO01770,2025-09-20,S005,P065,WH-South,268,262,5199.81,1362350.22,2025-09-27,2025-09-30
PO01771,2026-01-25,S009,P056,WH-West,256,246,765.88,188406.48,2026-02-13,2026-02-13
PO01772,2025-03-07,S008,P098,WH-North,127,105,2306.64,242197.2,2025-03-18,2025-03-26
PO01773,2026-06-15,S004,P063,WH-South,290,245,4099.62,1004406.9,2026-07-04,2026-07-09
PO01774,2025-09-27,S001,P015,WH-West,307,304,7332.43,2229058.72,2025-10-20,2025-10-23
PO01775,2025-02-18,S010,P004,WH-North,381,315,4269.34,1344842.1,2025-03-06,2025-03-10
PO01776,2025-02-03,S013,P091,WH-North,181,181,2579.79,466941.99,2025-02-11,2025-02-18
PO01777,2025-08-28,S023,P077,WH-West,463,405,7797.85,3158129.25,2025-09-02,2025-09-06
PO01778,2025-11-10,S001,P032,WH-North,489,460,6504.58,2992106.8,2025-11-19,2025-11-18
PO01779,2025-05-29,S004,P009,WH-North,306,285,5350.8,1524978.0,2025-06-11,2025-06-14
PO01780,2026-03-31,S004,P089,WH-West,290,261,3726.91,972723.51,2026-04-12,2026-04-16
PO01781,2025-06-06,S022,P057,WH-North,167,138,606.82,83741.16,2025-06-24,2025-06-23
PO01782,2025-08-20,S017,P067,WH-West,125,107,3111.48,332928.36,2025-09-07,2025-09-12
PO01783,2025-07-26,S021,P039,WH-South,490,462,1910.51,882655.62,2025-08-03,2025-08-09
PO01784,2025-06-21,S019,P040,WH-East,50,45,5809.38,261422.1,2025-07-02,2025-07-02
PO01785,2026-02-16,S003,P016,WH-North,277,250,4791.69,1197922.5,2026-02-22,2026-02-28
PO01786,2025-06-15,S013,P081,WH-South,288,242,7060.83,1708720.86,2025-06-30,2025-07-03
PO01787,2026-06-11,S013,P091,WH-South,371,330,2579.79,851330.7,2026-06-22,2026-06-26
PO01788,2026-05-20,S014,P010,WH-North,388,359,6761.94,2427536.46,2026-06-13,2026-06-17
PO01789,2026-06-28,S001,P053,WH-West,419,350,6607.41,2312593.5,2026-07-19,2026-07-20
PO01790,2025-03-17,S005,P065,WH-North,290,242,5199.81,1258354.02,2025-04-05,2025-04-08
PO01791,2025-07-31,S012,P050,WH-West,44,40,1675.05,67002.0,2025-08-08,2025-08-12
PO01792,2025-01-22,S005,P029,WH-North,351,327,6128.71,2004088.17,2025-01-28,2025-02-04
PO01793,2025-06-03,S007,P018,WH-South,47,41,5728.7,234876.7,2025-06-16,2025-06-14
PO01794,2026-02-28,S017,P052,WH-North,124,110,1367.08,150378.8,2026-03-16,2026-03-22
PO01795,2025-10-19,S001,P032,WH-North,287,281,6504.58,1827786.98,2025-11-11,2025-11-11
PO01796,2026-02-14,S010,P033,WH-East,396,394,5454.17,2148942.98,2026-03-09,2026-03-11
PO01797,2025-05-01,S005,P086,WH-South,232,205,2683.09,550033.45,2025-05-08,2025-05-13
PO01798,2026-05-26,S021,P011,WH-North,479,427,7695.2,3285850.4,2026-06-19,2026-06-17
PO01799,2026-05-27,S005,P029,WH-South,457,451,6128.71,2764048.21,2026-06-05,2026-06-08
PO01800,2026-01-20,S002,P020,WH-West,205,205,1946.07,398944.35,2026-02-02,2026-01-31
PO01801,2025-08-22,S007,P022,WH-North,388,343,7083.75,2429726.25,2025-09-14,2025-09-20
PO01802,2025-08-06,S005,P096,WH-North,163,159,4344.62,690794.58,2025-08-19,2025-08-17
PO01803,2026-02-20,S017,P072,WH-South,209,191,5486.78,1047974.98,2026-03-14,2026-03-11
PO01804,2026-04-07,S005,P086,WH-South,93,81,2683.09,217330.29,2026-04-27,2026-05-02
PO01805,2025-12-05,S001,P015,WH-South,413,395,7332.43,2896309.85,2025-12-11,2025-12-13
PO01806,2025-09-03,S003,P035,WH-South,469,428,7193.14,3078663.92,2025-09-19,2025-09-17
PO01807,2025-05-29,S019,P080,WH-East,110,96,5694.0,546624.0,2025-06-20,2025-06-26
PO01808,2026-02-08,S022,P093,WH-South,71,60,7471.92,448315.2,2026-02-23,2026-02-23
PO01809,2026-05-18,S002,P034,WH-North,305,303,5330.87,1615253.61,2026-05-25,2026-05-25
PO01810,2026-01-19,S002,P020,WH-North,116,116,1946.07,225744.12,2026-02-12,2026-02-20
PO01811,2025-02-02,S023,P077,WH-West,35,29,7797.85,226137.65,2025-02-09,2025-02-12
PO01812,2026-02-06,S009,P056,WH-South,157,150,765.88,114882.0,2026-02-25,2026-02-28
PO01813,2026-03-01,S022,P051,WH-South,162,138,366.79,50617.02,2026-03-17,2026-03-17
PO01814,2025-09-26,S023,P077,WH-South,301,286,7797.85,2230185.1,2025-10-01,2025-10-02
PO01815,2025-10-26,S021,P095,WH-South,208,208,4617.29,960396.32,2025-11-10,2025-11-17
PO01816,2025-04-23,S013,P085,WH-South,34,30,800.7,24021.0,2025-04-29,2025-05-07
PO01817,2026-05-19,S012,P050,WH-North,153,136,1675.05,227806.8,2026-06-06,2026-06-14
PO01818,2025-11-17,S009,P030,WH-East,484,474,5123.21,2428401.54,2025-11-22,2025-11-27
PO01819,2025-02-09,S017,P025,WH-West,128,124,1867.3,231545.2,2025-03-03,2025-03-05
PO01820,2025-12-31,S025,P094,WH-South,148,133,7900.12,1050715.96,2026-01-22,2026-01-20
PO01821,2025-07-25,S014,P074,WH-South,133,132,7257.25,957957.0,2025-08-13,2025-08-11
PO01822,2025-08-23,S023,P071,WH-South,106,106,3389.05,359239.3,2025-08-31,2025-08-30
PO01823,2025-04-17,S008,P098,WH-South,245,223,2306.64,514380.72,2025-04-23,2025-04-30
PO01824,2025-04-02,S010,P004,WH-East,182,151,4269.34,644670.34,2025-04-21,2025-04-24
PO01825,2026-02-18,S004,P063,WH-East,143,132,4099.62,541149.84,2026-03-07,2026-03-05
PO01826,2025-02-09,S007,P022,WH-North,126,122,7083.75,864217.5,2025-02-23,2025-02-20
PO01827,2026-01-31,S022,P057,WH-West,364,314,606.82,190541.48,2026-02-19,2026-02-19
PO01828,2026-04-19,S022,P093,WH-South,148,124,7471.92,926518.08,2026-04-29,2026-05-05
PO01829,2026-04-11,S015,P054,WH-South,364,319,3739.53,1192910.07,2026-04-25,2026-04-28
PO01830,2025-11-02,S010,P004,WH-North,313,257,4269.34,1097220.38,2025-11-09,2025-11-10
PO01831,2025-02-12,S005,P065,WH-West,483,465,5199.81,2417911.65,2025-03-01,2025-03-04
PO01832,2025-05-13,S010,P048,WH-West,258,219,6812.06,1491841.14,2025-06-04,2025-06-07
PO01833,2025-12-17,S003,P023,WH-North,60,58,1939.29,112478.82,2025-12-27,2026-01-04
PO01834,2025-05-29,S003,P023,WH-South,159,138,1939.29,267622.02,2025-06-16,2025-06-19
PO01835,2025-03-12,S007,P006,WH-East,467,467,514.64,240336.88,2025-04-03,2025-04-10
PO01836,2025-11-17,S025,P069,WH-North,157,145,5619.39,814811.55,2025-12-02,2025-11-29
PO01837,2026-03-20,S012,P064,WH-South,174,144,6957.51,1001881.44,2026-04-13,2026-04-20
PO01838,2025-06-11,S017,P087,WH-South,442,431,5608.98,2417470.38,2025-06-30,2025-07-04
PO01839,2025-12-26,S023,P071,WH-South,253,228,3389.05,772703.4,2026-01-12,2026-01-14
PO01840,2026-04-03,S023,P005,WH-North,474,446,3730.15,1663646.9,2026-04-23,2026-04-25
PO01841,2025-07-15,S010,P033,WH-North,345,345,5454.17,1881688.65,2025-07-31,2025-08-06
PO01842,2025-06-09,S017,P026,WH-North,64,59,5615.99,331343.41,2025-06-14,2025-06-14
PO01843,2026-05-21,S022,P059,WH-South,286,281,524.57,147404.17,2026-06-08,2026-06-16
PO01844,2025-04-02,S013,P085,WH-North,273,240,800.7,192168.0,2025-04-09,2025-04-14
PO01845,2025-09-18,S002,P034,WH-South,299,288,5330.87,1535290.56,2025-10-02,2025-10-08
PO01846,2025-05-25,S017,P026,WH-East,332,279,5615.99,1566861.21,2025-06-08,2025-06-13
PO01847,2025-08-27,S014,P074,WH-East,59,59,7257.25,428177.75,2025-09-01,2025-09-08
PO01848,2025-03-12,S013,P066,WH-East,364,313,6590.35,2062779.55,2025-04-03,2025-04-05
PO01849,2026-04-20,S002,P020,WH-West,312,275,1946.07,535169.25,2026-05-11,2026-05-18
PO01850,2025-11-04,S010,P014,WH-West,278,278,5698.83,1584274.74,2025-11-27,2025-12-02
PO01851,2026-02-03,S023,P071,WH-North,471,401,3389.05,1359009.05,2026-02-08,2026-02-05
PO01852,2025-04-13,S014,P074,WH-West,87,76,7257.25,551551.0,2025-04-22,2025-04-25
PO01853,2025-10-07,S021,P095,WH-South,396,371,4617.29,1713014.59,2025-10-17,2025-10-22
PO01854,2025-05-13,S003,P008,WH-West,252,252,5513.62,1389432.24,2025-05-18,2025-05-19
PO01855,2025-03-27,S022,P058,WH-North,404,387,2347.48,908474.76,2025-04-17,2025-04-19
PO01856,2025-06-30,S019,P001,WH-East,113,95,1589.96,151046.2,2025-07-16,2025-07-18
PO01857,2025-02-04,S022,P093,WH-South,226,219,7471.92,1636350.48,2025-02-12,2025-02-13
PO01858,2026-05-21,S019,P031,WH-East,320,290,1614.17,468109.3,2026-05-29,2026-06-04
PO01859,2025-02-03,S003,P008,WH-South,306,306,5513.62,1687167.72,2025-02-17,2025-02-22
PO01860,2026-04-23,S019,P080,WH-North,312,295,5694.0,1679730.0,2026-05-05,2026-05-06
PO01861,2026-04-11,S020,P083,WH-South,133,123,1022.9,125816.7,2026-04-27,2026-04-26
PO01862,2026-01-20,S022,P090,WH-West,472,440,1950.75,858330.0,2026-02-05,2026-02-07
PO01863,2025-05-02,S020,P060,WH-East,62,59,1061.17,62609.03,2025-05-09,2025-05-11
PO01864,2025-11-05,S010,P062,WH-South,104,101,7600.79,767679.79,2025-11-25,2025-11-22
PO01865,2025-07-27,S014,P010,WH-West,118,99,6761.94,669432.06,2025-08-04,2025-08-11
PO01866,2025-05-06,S007,P018,WH-South,279,236,5728.7,1351973.2,2025-05-15,2025-05-15
PO01867,2026-05-20,S013,P066,WH-West,218,192,6590.35,1265347.2,2026-06-08,2026-06-14
PO01868,2025-03-03,S022,P093,WH-West,141,129,7471.92,963877.68,2025-03-15,2025-03-23
PO01869,2025-02-24,S013,P066,WH-West,48,42,6590.35,276794.7,2025-03-20,2025-03-26
PO01870,2025-12-14,S017,P052,WH-East,375,324,1367.08,442933.92,2025-12-28,2025-12-25
PO01871,2026-01-09,S017,P067,WH-East,118,118,3111.48,367154.64,2026-01-14,2026-01-16
PO01872,2026-06-07,S012,P088,WH-East,115,95,5620.86,533981.7,2026-06-21,2026-06-19
PO01873,2025-08-28,S004,P009,WH-West,381,381,5350.8,2038654.8,2025-09-19,2025-09-20
PO01874,2025-08-12,S010,P048,WH-East,263,263,6812.06,1791571.78,2025-09-02,2025-09-01
PO01875,2026-06-22,S020,P060,WH-South,158,151,1061.17,160236.67,2026-06-30,2026-07-02
PO01876,2025-02-17,S012,P078,WH-West,308,255,5690.78,1451148.9,2025-03-06,2025-03-11
PO01877,2026-05-02,S017,P052,WH-South,456,394,1367.08,538629.52,2026-05-12,2026-05-20
PO01878,2026-06-05,S014,P043,WH-East,252,252,6183.15,1558153.8,2026-06-10,2026-06-09
PO01879,2025-11-30,S012,P075,WH-South,140,140,4020.25,562835.0,2025-12-05,2025-12-10
PO01880,2025-09-04,S012,P050,WH-East,36,36,1675.05,60301.8,2025-09-11,2025-09-12
PO01881,2025-04-15,S012,P088,WH-South,159,159,5620.86,893716.74,2025-04-24,2025-04-22
PO01882,2026-05-29,S010,P014,WH-North,20,17,5698.83,96880.11,2026-06-20,2026-06-26
PO01883,2026-05-24,S007,P018,WH-South,203,190,5728.7,1088453.0,2026-06-09,2026-06-17
PO01884,2026-04-04,S016,P100,WH-West,42,41,4482.47,183781.27,2026-04-09,Unknown
PO01885,2026-01-07,S023,P077,WH-East,26,23,7797.85,179350.55,2026-01-20,2026-01-26
PO01886,2025-02-04,S002,P034,WH-West,353,320,5330.87,1705878.4,2025-02-25,2025-03-03
PO01887,2025-09-01,S020,P083,WH-North,444,389,1022.9,397908.1,2025-09-18,2025-09-26
PO01888,2026-02-13,S001,P041,WH-North,72,60,7152.57,429154.2,2026-03-03,Unknown
PO01889,2026-06-05,S012,P075,WH-West,251,209,4020.25,840232.25,2026-06-20,2026-06-19
PO01890,2025-07-24,S025,P049,WH-East,282,232,2161.22,501403.04,2025-08-08,2025-08-13
PO01891,2026-06-29,S022,P090,WH-East,481,445,1950.75,868083.75,2026-07-07,2026-07-09
PO01892,2026-05-08,S025,P069,WH-South,117,110,5619.39,618132.9,2026-05-21,2026-05-18
PO01893,2025-09-26,S013,P085,WH-South,213,188,800.7,150531.6,2025-10-18,2025-10-15
